File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF073PQJ	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR201FJT	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0000948	heart	tissue	Mus musculus											RNA					reverse	2021-08-18	ENCODE				2	2_1							/files/ENCFF226OOU/, /files/mm10_no_alt.chrom.sizes/	64962141	ENCODE Processing Pipeline	8e1cdc05d38128e96a5768ed324df1a1		https://www.encodeproject.org/files/ENCFF073PQJ/@@download/ENCFF073PQJ.bigWig	M21			released	s3://encode-public/2021/07/21/0429acde-630a-48fd-8c84-27543950c1d0/ENCFF073PQJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/07/21/0429acde-630a-48fd-8c84-27543950c1d0/ENCFF073PQJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF071EJK	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR201FJT	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0000948	heart	tissue	Mus musculus											RNA					reverse	2021-08-18	ENCODE				2	2_1							/files/ENCFF226OOU/, /files/mm10_no_alt.chrom.sizes/	64807387	ENCODE Processing Pipeline	63e3bb580d2c2877554edb27e665cec5		https://www.encodeproject.org/files/ENCFF071EJK/@@download/ENCFF071EJK.bigWig	M21			released	s3://encode-public/2021/07/21/48d55a45-1582-4ac7-8815-2061b8930a6e/ENCFF071EJK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/07/21/48d55a45-1582-4ac7-8815-2061b8930a6e/ENCFF071EJK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF792RJS	tsv	tsv		gene quantifications	mm10	ENCSR201FJT	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0000948	heart	tissue	Mus musculus											RNA					reverse	2021-08-18	ENCODE				2	2_1							/files/ENCFF558QQM/, /files/ENCFF363TFV/	11899881	ENCODE Processing Pipeline	c9eb90575649d9546a10a72e6688e7dd		https://www.encodeproject.org/files/ENCFF792RJS/@@download/ENCFF792RJS.tsv	M21			released	s3://encode-public/2021/07/21/ca5bd60b-d4bd-4cfa-bb4d-f768c52fa225/ENCFF792RJS.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/07/21/ca5bd60b-d4bd-4cfa-bb4d-f768c52fa225/ENCFF792RJS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF888VGT	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR102ZZC	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/ENCFF740WZT/, /files/mm10_no_alt.chrom.sizes/	99748926	ENCODE Processing Pipeline	41f03aba52cf1c1f56b9c463891e8966		https://www.encodeproject.org/files/ENCFF888VGT/@@download/ENCFF888VGT.bigWig	M21			released	s3://encode-public/2021/05/24/280fe5f6-8c1c-41c6-bec9-7656401a2803/ENCFF888VGT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/280fe5f6-8c1c-41c6-bec9-7656401a2803/ENCFF888VGT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF764QQE	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR102ZZC	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/ENCFF740WZT/, /files/mm10_no_alt.chrom.sizes/	103066344	ENCODE Processing Pipeline	ef81d4ae5219a9560392f23c869c7c30		https://www.encodeproject.org/files/ENCFF764QQE/@@download/ENCFF764QQE.bigWig	M21			released	s3://encode-public/2021/05/24/b5e8ae42-07a9-4e83-8b33-e82598278416/ENCFF764QQE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/b5e8ae42-07a9-4e83-8b33-e82598278416/ENCFF764QQE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF186CKK	tsv	tsv		gene quantifications	mm10	ENCSR102ZZC	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/ENCFF996GHV/, /files/ENCFF363TFV/	11885695	ENCODE Processing Pipeline	6f75729041def48ed14e55e16c239fbf		https://www.encodeproject.org/files/ENCFF186CKK/@@download/ENCFF186CKK.tsv	M21			released	s3://encode-public/2021/05/24/e3498900-1633-442f-8c38-cbdfba9c2fb9/ENCFF186CKK.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/e3498900-1633-442f-8c38-cbdfba9c2fb9/ENCFF186CKK.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF011CLK	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR367VMG	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF941KLM/	94857425	ENCODE Processing Pipeline	eb3bdb2ee2655827295a121c80c9ca05		https://www.encodeproject.org/files/ENCFF011CLK/@@download/ENCFF011CLK.bigWig	M21			released	s3://encode-public/2021/05/24/25b88f77-b395-45a7-ad87-c62446b981f9/ENCFF011CLK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/25b88f77-b395-45a7-ad87-c62446b981f9/ENCFF011CLK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF967QUH	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR367VMG	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF941KLM/	91989392	ENCODE Processing Pipeline	75be9fab12335810e4f09ca55a8ca260		https://www.encodeproject.org/files/ENCFF967QUH/@@download/ENCFF967QUH.bigWig	M21			released	s3://encode-public/2021/05/24/99dbcbd8-59fc-420c-bcfd-ccd4d74591ba/ENCFF967QUH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/99dbcbd8-59fc-420c-bcfd-ccd4d74591ba/ENCFF967QUH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF087VEY	tsv	tsv		gene quantifications	mm10	ENCSR367VMG	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/ENCFF363TFV/, /files/ENCFF573CYC/	11887150	ENCODE Processing Pipeline	e644b4c9321fbc8aa39afed1896fa977		https://www.encodeproject.org/files/ENCFF087VEY/@@download/ENCFF087VEY.tsv	M21			released	s3://encode-public/2021/05/24/b3472dc9-c19f-46fe-afa4-1c3901156acf/ENCFF087VEY.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/b3472dc9-c19f-46fe-afa4-1c3901156acf/ENCFF087VEY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF452QGQ	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR748DUR	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF135EIP/	77120342	ENCODE Processing Pipeline	b4badc1a1600b4e5177baf700654b5dd		https://www.encodeproject.org/files/ENCFF452QGQ/@@download/ENCFF452QGQ.bigWig	M21			released	s3://encode-public/2021/05/24/8f6fc1ac-26be-460b-ac78-eb3d7b718a0c/ENCFF452QGQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/8f6fc1ac-26be-460b-ac78-eb3d7b718a0c/ENCFF452QGQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF890GTZ	tsv	tsv		gene quantifications	mm10	ENCSR748DUR	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/ENCFF363TFV/, /files/ENCFF713ANK/	11893794	ENCODE Processing Pipeline	8aba0c8e732bcc543f941bb271a2595e		https://www.encodeproject.org/files/ENCFF890GTZ/@@download/ENCFF890GTZ.tsv	M21			released	s3://encode-public/2021/05/24/52e77159-420c-4bf6-9fe8-56fbacdc2ffc/ENCFF890GTZ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/52e77159-420c-4bf6-9fe8-56fbacdc2ffc/ENCFF890GTZ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF347XMG	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR748DUR	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF135EIP/	78837109	ENCODE Processing Pipeline	a5025c403ae0475ec581a063fffb725a		https://www.encodeproject.org/files/ENCFF347XMG/@@download/ENCFF347XMG.bigWig	M21			released	s3://encode-public/2021/05/24/48833c99-0d8b-47e2-9f18-f7c61660dc1f/ENCFF347XMG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/48833c99-0d8b-47e2-9f18-f7c61660dc1f/ENCFF347XMG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF803SXE	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR442XRH	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF380AND/	76295044	ENCODE Processing Pipeline	06f17c375ec14f0d0f542be462038297		https://www.encodeproject.org/files/ENCFF803SXE/@@download/ENCFF803SXE.bigWig	M21			released	s3://encode-public/2021/05/24/9da5d957-fc7e-4f16-bd63-f4c7ce279001/ENCFF803SXE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/9da5d957-fc7e-4f16-bd63-f4c7ce279001/ENCFF803SXE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF288KSK	tsv	tsv		gene quantifications	mm10	ENCSR442XRH	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/ENCFF363TFV/, /files/ENCFF969BOT/	11895725	ENCODE Processing Pipeline	ca05b9144c688717c3a47e5120479ca8		https://www.encodeproject.org/files/ENCFF288KSK/@@download/ENCFF288KSK.tsv	M21			released	s3://encode-public/2021/05/24/6b7175b4-77b1-4d60-983a-3f86ff6f19e9/ENCFF288KSK.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/6b7175b4-77b1-4d60-983a-3f86ff6f19e9/ENCFF288KSK.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF400JRC	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR442XRH	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF380AND/	78064342	ENCODE Processing Pipeline	6990c65f42ff7459b547f44a33c235c8		https://www.encodeproject.org/files/ENCFF400JRC/@@download/ENCFF400JRC.bigWig	M21			released	s3://encode-public/2021/05/24/2a2431e5-defd-403e-bf0d-5e56d8c0e344/ENCFF400JRC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/2a2431e5-defd-403e-bf0d-5e56d8c0e344/ENCFF400JRC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF843LEJ	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR300EHA	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/ENCFF843DCX/, /files/mm10_no_alt.chrom.sizes/	96147390	ENCODE Processing Pipeline	5029cda01335bdfd995bf7cc92bb9f30		https://www.encodeproject.org/files/ENCFF843LEJ/@@download/ENCFF843LEJ.bigWig	M21			released	s3://encode-public/2021/05/24/e4106e61-0869-427c-aab9-45fa665851c1/ENCFF843LEJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/e4106e61-0869-427c-aab9-45fa665851c1/ENCFF843LEJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF488DHG	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR300EHA	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/ENCFF843DCX/, /files/mm10_no_alt.chrom.sizes/	94243144	ENCODE Processing Pipeline	5fab660a3ad7a5f99a1714b33ff3084e		https://www.encodeproject.org/files/ENCFF488DHG/@@download/ENCFF488DHG.bigWig	M21			released	s3://encode-public/2021/05/24/414bf6e7-6d35-4746-8b02-1088b90a0038/ENCFF488DHG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/414bf6e7-6d35-4746-8b02-1088b90a0038/ENCFF488DHG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF810TZV	tsv	tsv		gene quantifications	mm10	ENCSR300EHA	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/ENCFF612MMB/, /files/ENCFF363TFV/	11892746	ENCODE Processing Pipeline	e5d6d50ec4d79e8abc22efed4250cb5d		https://www.encodeproject.org/files/ENCFF810TZV/@@download/ENCFF810TZV.tsv	M21			released	s3://encode-public/2021/05/24/7ebb0556-c29e-44a6-b2ac-44205bfabbba/ENCFF810TZV.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/7ebb0556-c29e-44a6-b2ac-44205bfabbba/ENCFF810TZV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF117WFD	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR236ZIE	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000037	hematopoietic stem cell	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF505YKR/	30578258	ENCODE Processing Pipeline	64ca8287b14b9a6af69772a0a5dbb55b		https://www.encodeproject.org/files/ENCFF117WFD/@@download/ENCFF117WFD.bigWig	M21			released	s3://encode-public/2021/04/07/999c5d3a-5823-476d-a67c-285d6a1bde84/ENCFF117WFD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/999c5d3a-5823-476d-a67c-285d6a1bde84/ENCFF117WFD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF608RRC	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR236ZIE	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000037	hematopoietic stem cell	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF505YKR/	30187274	ENCODE Processing Pipeline	80c4964a409aa9e8a1d30e93c22ce266		https://www.encodeproject.org/files/ENCFF608RRC/@@download/ENCFF608RRC.bigWig	M21			released	s3://encode-public/2021/04/07/271bb2f3-1177-4cef-a63a-6769a3ee00ee/ENCFF608RRC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/271bb2f3-1177-4cef-a63a-6769a3ee00ee/ENCFF608RRC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF432AYC	tsv	tsv		gene quantifications	mm10	ENCSR236ZIE	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000037	hematopoietic stem cell	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF952YHU/, /files/ENCFF363TFV/	11958105	ENCODE Processing Pipeline	af8ec031ef508b7af2d790cbdbaae797		https://www.encodeproject.org/files/ENCFF432AYC/@@download/ENCFF432AYC.tsv	M21			released	s3://encode-public/2021/04/07/76d01a90-2d4e-4df4-9eda-1a9c782a6d71/ENCFF432AYC.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/76d01a90-2d4e-4df4-9eda-1a9c782a6d71/ENCFF432AYC.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF506DSZ	tsv	tsv		gene quantifications	mm10	ENCSR277DPB	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000557	granulocyte monocyte progenitor cell	primary cell	Mus musculus											RNA					forward	2017-01-04	ENCODE			200-712, 200-1000	1	1_1							/files/ENCFF363TFV/, /files/ENCFF843BKY/	11929396	ENCODE Processing Pipeline	d8f482eae79e960344bb1589928de879		https://www.encodeproject.org/files/ENCFF506DSZ/@@download/ENCFF506DSZ.tsv	M21			released	s3://encode-public/2021/04/07/8d8a8621-9146-4187-bf75-f6447d1cc03f/ENCFF506DSZ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/8d8a8621-9146-4187-bf75-f6447d1cc03f/ENCFF506DSZ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF893VWI	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR277DPB	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000557	granulocyte monocyte progenitor cell	primary cell	Mus musculus											RNA					forward	2017-01-04	ENCODE			200-712, 200-1000	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF500LGH/	53180872	ENCODE Processing Pipeline	25167284c5b2ac2e6b2455ce6e95941f		https://www.encodeproject.org/files/ENCFF893VWI/@@download/ENCFF893VWI.bigWig	M21			released	s3://encode-public/2021/04/07/18e6628f-3968-418c-95b2-810d634a1efc/ENCFF893VWI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/18e6628f-3968-418c-95b2-810d634a1efc/ENCFF893VWI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF375HPI	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR277DPB	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000557	granulocyte monocyte progenitor cell	primary cell	Mus musculus											RNA					forward	2017-01-04	ENCODE			200-712, 200-1000	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF500LGH/	52109418	ENCODE Processing Pipeline	d4ac4ad56c9c9bb39eb7a14307a505c7		https://www.encodeproject.org/files/ENCFF375HPI/@@download/ENCFF375HPI.bigWig	M21			released	s3://encode-public/2021/04/07/1bbdf527-1d4e-4ee5-804a-1f2b3ea403a5/ENCFF375HPI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/1bbdf527-1d4e-4ee5-804a-1f2b3ea403a5/ENCFF375HPI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF911MGK	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR107TKJ	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF532BOL/	226481180	ENCODE Processing Pipeline	2679ba027642bd1d38e246640f302399		https://www.encodeproject.org/files/ENCFF911MGK/@@download/ENCFF911MGK.bigWig	M21			released	s3://encode-public/2022/11/06/473ed145-2f79-40e9-b48a-a21e59bb8878/ENCFF911MGK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/473ed145-2f79-40e9-b48a-a21e59bb8878/ENCFF911MGK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF359ESX	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR107TKJ	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF532BOL/	240682368	ENCODE Processing Pipeline	c4fca9cdf5d08d91a501d768fb53812a		https://www.encodeproject.org/files/ENCFF359ESX/@@download/ENCFF359ESX.bigWig	M21			released	s3://encode-public/2022/11/06/2dc0d80d-8fa9-465b-ba9d-a4757b0dbeef/ENCFF359ESX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/2dc0d80d-8fa9-465b-ba9d-a4757b0dbeef/ENCFF359ESX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF316BEA	tsv	tsv		gene quantifications	mm10	ENCSR107TKJ	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/ENCFF435FCV/, /files/ENCFF363TFV/	11746107	ENCODE Processing Pipeline	9ed06e0075a40455483afc4c6f999ec8		https://www.encodeproject.org/files/ENCFF316BEA/@@download/ENCFF316BEA.tsv	M21			released	s3://encode-public/2022/11/06/ce6fb017-d124-47ce-bd00-7b44a68533cb/ENCFF316BEA.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/06/ce6fb017-d124-47ce-bd00-7b44a68533cb/ENCFF316BEA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
ENCFF358FDT	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR803TDA	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000235	macrophage	primary cell	Mus musculus											RNA	rRNA				reverse	2018-11-20	GGR		see document	250-400	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF645ASU/	220188273	ENCODE Processing Pipeline	da472f4e18b58540e8e569f810125d4c		https://www.encodeproject.org/files/ENCFF358FDT/@@download/ENCFF358FDT.bigWig	M21			released	s3://encode-public/2022/11/07/56a01aa6-f81d-4c22-8dc9-78ddb55b61ad/ENCFF358FDT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/07/56a01aa6-f81d-4c22-8dc9-78ddb55b61ad/ENCFF358FDT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released	inconsistent platforms		
